Date,Open,High,Low,Close,Volume
9/8/1949,170.11,170.11,170.11,170.11,0
9/9/1949,168.86,168.86,168.86,168.86,0
9/10/1949,170.7,170.7,170.7,170.7,0
9/12/1949,172.23,172.23,172.23,172.23,0
9/13/1949,171.25,171.25,171.25,171.25,0
9/14/1949,169.87,169.87,169.87,169.87,0
9/15/1949,168.3,168.3,168.3,168.3,0
9/16/1949,162.54,162.54,162.54,162.54,0
9/17/1949,164.95,164.95,164.95,164.95,0
9/19/1949,167.07,167.07,167.07,167.07,0
9/20/1949,163.94,163.94,163.94,163.94,0
9/21/1949,162.22,162.22,162.22,162.22,0
9/22/1949,163,163,163,163,0
9/24/1949,163.98,163.98,163.98,163.98,0
9/26/1949,162.49,162.49,162.49,162.49,0
9/27/1949,160.41,160.41,160.41,160.41,0
9/28/1949,160.61,160.61,160.61,160.61,0
9/29/1949,162.07,162.07,162.07,162.07,0
9/30/1949,163.29,163.29,163.29,163.29,0
10/1/1949,162.95,162.95,162.95,162.95,0
10/3/1949,160.72,160.72,160.72,160.72,0
10/4/1949,153.7,153.7,153.7,153.7,0
10/5/1949,153,153,153,153,0
10/6/1949,153.4,153.4,153.4,153.4,0
10/7/1949,156.84,156.84,156.84,156.84,0
10/8/1949,158.7,158.7,158.7,158.7,0
10/10/1949,154.16,154.16,154.16,154.16,0
10/11/1949,151.87,151.87,151.87,151.87,0
10/12/1949,150.42,150.42,150.42,150.42,0
10/13/1949,147.66,147.66,147.66,147.66,0
10/14/1949,146.97,146.97,146.97,146.97,0
10/15/1949,149.62,149.62,149.62,149.62,0
10/17/1949,144.44,144.44,144.44,144.44,0
10/18/1949,143.45,143.45,143.45,143.45,0
10/19/1949,142.45,142.45,142.45,142.45,0
10/20/1949,140.24,140.24,140.24,140.24,0
10/21/1949,138.06,138.06,138.06,138.06,0
10/22/1949,137.92,137.92,137.92,137.92,0
10/24/1949,135.94,135.94,135.94,135.94,0
10/25/1949,131.09,131.09,131.09,131.09,0
10/26/1949,133.79,133.79,133.79,133.79,0
10/27/1949,138.5,138.5,138.5,138.5,0
10/28/1949,143.31,143.31,143.31,143.31,0
10/29/1949,144.45,144.45,144.45,144.45,0
10/31/1949,141.54,141.54,141.54,141.54,0
11/1/1949,138.86,138.86,138.86,138.86,0
11/2/1949,137.78,137.78,137.78,137.78,0
11/4/1949,138.06,138.06,138.06,138.06,0
11/5/1949,137.03,137.03,137.03,137.03,0
11/7/1949,135.97,135.97,135.97,135.97,0
11/8/1949,133.41,133.41,133.41,133.41,0
11/9/1949,132.94,132.94,132.94,132.94,0
11/10/1949,136.57,136.57,136.57,136.57,0
11/11/1949,140.33,140.33,140.33,140.33,0
11/12/1949,140.67,140.67,140.67,140.67,0
11/14/1949,140.02,140.02,140.02,140.02,0
11/15/1949,138.37,138.37,138.37,138.37,0
11/16/1949,136.49,136.49,136.49,136.49,0
11/17/1949,135.32,135.32,135.32,135.32,0
11/18/1949,135.32,135.32,135.32,135.32,0
11/19/1949,134.55,134.55,134.55,134.55,0
11/21/1949,131.3,131.3,131.3,131.3,0
11/22/1949,130.38,130.38,130.38,130.38,0
11/24/1949,128.91,128.91,128.91,128.91,0
11/25/1949,126.41,126.41,126.41,126.41,0
11/26/1949,125.97,125.97,125.97,125.97,0
11/28/1949,122.01,122.01,122.01,122.01,0
11/29/1949,118.4,118.4,118.4,118.4,0
11/30/1949,122.84,122.84,122.84,122.84,0
12/1/1949,176.52,176.52,109.91,109.91,0
12/2/1949,122.53,122.53,122.53,122.53,0
12/3/1949,121,121,121,121,0
12/5/1949,120.92,120.92,120.92,120.92,0
12/6/1949,120.07,120.07,120.07,120.07,0
12/7/1949,117.39,117.39,117.39,117.39,0
12/8/1949,111.99,111.99,111.99,111.99,0
12/9/1949,112.14,112.14,112.14,112.14,0
12/10/1949,112.01,112.01,112.01,112.01,0
12/12/1949,110.32,110.32,110.32,110.32,0
12/13/1949,105.88,105.88,105.88,105.88,0
12/14/1949,98.5,98.5,98.5,98.5,0
12/15/1949,109.62,109.62,109.62,109.62,0
12/16/1949,110.96,110.96,110.96,110.96,0
12/17/1949,110.67,110.67,110.67,110.67,0
12/19/1949,108.46,108.46,108.46,108.46,0
12/20/1949,104.14,104.14,104.14,104.14,0
12/21/1949,107.69,107.69,107.69,107.69,0
12/22/1949,107.7,107.7,107.7,107.7,0
12/23/1949,107.11,107.11,107.11,107.11,0
12/24/1949,109.35,109.35,109.35,109.35,0
12/26/1949,110.24,110.24,110.24,110.24,0
12/27/1949,108.6,108.6,108.6,108.6,0
12/28/1949,109.91,109.91,109.91,109.91,0
1/4/1950,108.56,108.56,108.56,108.56,0
1/5/1950,105.54,105.54,105.54,105.54,0
1/6/1950,102.64,102.64,102.64,102.64,0
1/7/1950,102.95,102.95,102.95,102.95,0
1/9/1950,102.78,102.78,102.78,102.78,0
1/10/1950,101.36,101.36,101.36,101.36,0
1/11/1950,99.36,99.36,99.36,99.36,0
1/12/1950,97.48,97.48,97.48,97.48,0
1/13/1950,95.04,95.04,95.04,95.04,0
1/14/1950,96.89,96.89,96.89,96.89,0
1/16/1950,96.2,96.2,96.2,96.2,0
1/17/1950,95.27,95.27,95.27,95.27,0
1/18/1950,97.15,97.15,97.15,97.15,0
1/19/1950,98.9,98.9,98.9,98.9,0
1/20/1950,98.05,98.05,98.05,98.05,0
1/21/1950,98.25,98.25,98.25,98.25,0
1/23/1950,97.1,97.1,97.1,97.1,0
1/24/1950,97.12,97.12,97.12,97.12,0
1/25/1950,96.51,96.51,96.51,96.51,0
1/26/1950,95.45,95.45,95.45,95.45,0
1/27/1950,94.85,94.85,94.85,94.85,0
1/28/1950,94.82,94.82,94.82,94.82,0
1/30/1950,93.14,93.14,93.14,93.14,0
1/31/1950,92.54,92.54,92.54,92.54,0
2/1/1950,92.56,92.56,92.56,92.56,0
2/2/1950,95.96,95.96,95.96,95.96,0
2/3/1950,96.11,96.11,96.11,96.11,0
2/4/1950,97.45,97.45,97.45,97.45,0
2/6/1950,101.71,101.71,101.71,101.71,0
2/7/1950,105.06,105.06,105.06,105.06,0
2/8/1950,107.25,107.25,107.25,107.25,0
2/9/1950,107.01,107.01,107.01,107.01,0
2/10/1950,106.54,106.54,106.54,106.54,0
2/11/1950,107.16,107.16,107.16,107.16,0
2/13/1950,112.94,112.94,112.94,112.94,0
2/14/1950,113.4,113.4,113.4,113.4,0
2/15/1950,110.53,110.53,110.53,110.53,0
2/16/1950,109.6,109.6,109.6,109.6,0
2/17/1950,110.25,110.25,110.25,110.25,0
2/18/1950,111.21,111.21,111.21,111.21,0
2/20/1950,109.73,109.73,109.73,109.73,0
2/21/1950,108.38,108.38,108.38,108.38,0
2/22/1950,106.62,106.62,106.62,106.62,0
2/23/1950,106.83,106.83,106.83,106.83,0
2/24/1950,107.01,107.01,107.01,107.01,0
2/25/1950,107.09,107.09,107.09,107.09,0
2/27/1950,108.27,108.27,108.27,108.27,0
2/28/1950,107.44,107.44,107.44,107.44,0
3/1/1950,108.19,108.19,108.19,108.19,0
3/2/1950,108.15,108.15,108.15,108.15,0
3/3/1950,106.65,106.65,106.65,106.65,0
3/4/1950,105.52,105.52,105.52,105.52,0
3/6/1950,104.43,104.43,104.43,104.43,0
3/7/1950,102.83,102.83,102.83,102.83,0
3/8/1950,102.93,102.93,102.93,102.93,0
3/9/1950,101.71,101.71,101.71,101.71,0
3/10/1950,101.23,101.23,101.23,101.23,0
3/11/1950,102.16,102.16,102.16,102.16,0
3/13/1950,102.61,102.61,102.61,102.61,0
3/14/1950,102.21,102.21,102.21,102.21,0
3/15/1950,101.52,101.52,101.52,101.52,0
3/16/1950,101.07,101.07,101.07,101.07,0
3/17/1950,101.12,101.12,101.12,101.12,0
3/18/1950,101.4,101.4,101.4,101.4,0
3/20/1950,100.61,100.61,100.61,100.61,0
3/22/1950,99.84,99.84,99.84,99.84,0
3/23/1950,99.22,99.22,99.22,99.22,0
3/24/1950,99.02,99.02,99.02,99.02,0
3/25/1950,99.97,99.97,99.97,99.97,0
3/27/1950,99.9,99.9,99.9,99.9,0
3/28/1950,99.3,99.3,99.3,99.3,0
3/29/1950,98.51,98.51,98.51,98.51,0
3/30/1950,97.78,97.78,97.78,97.78,0
3/31/1950,97.61,97.61,97.61,97.61,0
4/1/1950,109.91,114.55,109.91,114.55,0
4/3/1950,94.86,94.86,94.86,94.86,0
4/4/1950,93.85,93.85,93.85,93.85,0
4/5/1950,93.95,93.95,93.95,93.95,0
4/6/1950,93.37,93.37,93.37,93.37,0
4/7/1950,92.39,92.39,92.39,92.39,0
4/8/1950,91.76,91.76,91.76,91.76,0
4/10/1950,90.97,90.97,90.97,90.97,0
4/11/1950,88.7,88.7,88.7,88.7,0
4/12/1950,91.69,91.69,91.69,91.69,0
4/13/1950,93,93,93,93,0
4/14/1950,95.52,95.52,95.52,95.52,0
4/15/1950,93.9,93.9,93.9,93.9,0
4/17/1950,93.04,93.04,93.04,93.04,0
4/18/1950,93.4,93.4,93.4,93.4,0
4/19/1950,93.23,93.23,93.23,93.23,0
4/20/1950,92.83,92.83,92.83,92.83,0
4/21/1950,92.56,92.56,92.56,92.56,0
4/22/1950,92.39,92.39,92.39,92.39,0
4/24/1950,92.59,92.59,92.59,92.59,0
4/25/1950,95.14,95.14,95.14,95.14,0
4/26/1950,96.96,96.96,96.96,96.96,0
4/27/1950,96.67,96.67,96.67,96.67,0
4/28/1950,99.31,99.31,99.31,99.31,0
5/1/1950,103.78,103.78,103.78,103.78,0
5/2/1950,103.01,103.01,103.01,103.01,0
5/4/1950,102.49,102.49,102.49,102.49,0
5/6/1950,101.38,101.38,101.38,101.38,0
5/8/1950,100.26,100.26,100.26,100.26,0
5/9/1950,98.72,98.72,98.72,98.72,0
5/10/1950,99.03,99.03,99.03,99.03,0
5/11/1950,98.55,98.55,98.55,98.55,0
5/12/1950,97.23,97.23,97.23,97.23,0
5/13/1950,97.31,97.31,97.31,97.31,0
5/15/1950,96.05,96.05,96.05,96.05,0
5/16/1950,95.16,95.16,95.16,95.16,0
5/17/1950,96.1,96.1,96.1,96.1,0
5/18/1950,96.02,96.02,96.02,96.02,0
5/19/1950,97.72,97.72,97.72,97.72,0
5/20/1950,98.47,98.47,98.47,98.47,0
5/22/1950,96.87,96.87,96.87,96.87,0
5/23/1950,95.78,95.78,95.78,95.78,0
5/24/1950,95.58,95.58,95.58,95.58,0
5/25/1950,94.87,94.87,94.87,94.87,0
5/26/1950,94.21,94.21,94.21,94.21,0
5/27/1950,94.34,94.34,94.34,94.34,0
5/29/1950,93.61,93.61,93.61,93.61,0
5/30/1950,93.97,93.97,93.97,93.97,0
5/31/1950,94.22,94.22,94.22,94.22,0
6/1/1950,94.22,94.22,94.22,94.22,0
6/2/1950,93.94,93.94,93.94,93.94,0
6/3/1950,94.32,94.32,94.32,94.32,0
6/5/1950,94.68,94.68,94.68,94.68,0
6/6/1950,94.12,94.12,94.12,94.12,0
6/7/1950,93.39,93.39,93.39,93.39,0
6/8/1950,92.74,92.74,92.74,92.74,0
6/9/1950,92.28,92.28,92.28,92.28,0
6/10/1950,92.26,92.26,92.26,92.26,0
6/12/1950,91.47,91.47,91.47,91.47,0
6/13/1950,90.22,90.22,90.22,90.22,0
6/14/1950,89.08,89.08,89.08,89.08,0
6/15/1950,89.22,89.22,89.22,89.22,0
6/16/1950,89.86,89.86,89.86,89.86,0
6/17/1950,89.72,89.72,89.72,89.72,0
6/19/1950,88.9,88.9,88.9,88.9,0
6/20/1950,88.9,88.9,88.9,88.9,0
6/21/1950,89.89,89.89,89.89,89.89,0
6/22/1950,90.03,90.03,90.03,90.03,0
6/23/1950,90.59,90.59,90.59,90.59,0
6/24/1950,91.94,91.94,91.94,91.94,0
6/26/1950,92.75,92.75,92.75,92.75,0
6/27/1950,90.84,90.84,90.84,90.84,0
6/28/1950,90.16,90.16,90.16,90.16,0
6/29/1950,88.95,88.95,88.95,88.95,0
6/30/1950,86.17,86.17,86.17,86.17,0
7/1/1950,86.19,86.19,86.19,86.19,0
7/3/1950,85.65,85.65,85.65,85.65,0
7/4/1950,85.84,85.84,85.84,85.84,0
7/5/1950,85.41,85.41,85.41,85.41,0
7/6/1950,85.25,85.25,85.25,85.25,0
7/7/1950,85.6,85.6,85.6,85.6,0
7/8/1950,85.65,85.65,85.65,85.65,0
7/10/1950,86.04,86.04,86.04,86.04,0
7/11/1950,89.26,89.26,89.26,89.26,0
7/12/1950,93.54,93.54,93.54,93.54,0
7/13/1950,94.8,94.8,94.8,94.8,0
7/14/1950,98.4,98.4,98.4,98.4,0
7/15/1950,103.82,103.82,103.82,103.82,0
7/17/1950,109.34,109.34,109.34,109.34,0
7/18/1950,104.86,104.86,104.86,104.86,0
7/19/1950,103.21,103.21,103.21,103.21,0
7/20/1950,103.14,103.14,103.14,103.14,0
7/21/1950,101.58,101.58,101.58,101.58,0
7/22/1950,101.9,101.9,101.9,101.9,0
7/24/1950,103.16,103.16,103.16,103.16,0
7/25/1950,103.07,103.07,103.07,103.07,0
7/26/1950,102.23,102.23,102.23,102.23,0
7/27/1950,100.88,100.88,100.88,100.88,0
7/28/1950,100.24,100.24,100.24,100.24,0
7/29/1950,99.87,99.87,99.87,99.87,0
7/31/1950,97.59,97.59,97.59,97.59,0
8/1/1950,114.55,114.55,86.17,86.17,0
8/2/1950,99.11,99.11,99.11,99.11,0
8/3/1950,99.1,99.1,99.1,99.1,0
8/4/1950,100.52,100.52,100.52,100.52,0
8/5/1950,101.26,101.26,101.26,101.26,0
8/7/1950,103.16,103.16,103.16,103.16,0
8/8/1950,103.49,103.49,103.49,103.49,0
8/9/1950,103.04,103.04,103.04,103.04,0
8/10/1950,103.78,103.78,103.78,103.78,0
8/11/1950,105.26,105.26,105.26,105.26,0
8/12/1950,105.31,105.31,105.31,105.31,0
8/14/1950,105.33,105.33,105.33,105.33,0
8/15/1950,106.24,106.24,106.24,106.24,0
8/16/1950,108.02,108.02,108.02,108.02,0
8/17/1950,110.15,110.15,110.15,110.15,0
8/18/1950,112.58,112.58,112.58,112.58,0
8/19/1950,112.77,112.77,112.77,112.77,0
8/21/1950,114.99,114.99,114.99,114.99,0
8/22/1950,114.82,114.82,114.82,114.82,0
8/23/1950,114.36,114.36,114.36,114.36,0
8/24/1950,112.44,112.44,112.44,112.44,0
8/25/1950,111.39,111.39,111.39,111.39,0
8/26/1950,112.11,112.11,112.11,112.11,0
8/28/1950,112.06,112.06,112.06,112.06,0
8/29/1950,113.24,113.24,113.24,113.24,0
8/30/1950,114.59,114.59,114.59,114.59,0
8/31/1950,114.55,114.55,114.55,114.55,0
9/1/1950,113.46,113.46,113.46,113.46,0
9/2/1950,112.98,112.98,112.98,112.98,0
9/4/1950,111.25,111.25,111.25,111.25,0
9/5/1950,111.48,111.48,111.48,111.48,0
9/6/1950,112.06,112.06,112.06,112.06,0
9/7/1950,110.82,110.82,110.82,110.82,0
9/8/1950,108.39,108.39,108.39,108.39,0
9/9/1950,109.43,109.43,109.43,109.43,0
9/11/1950,108.26,108.26,108.26,108.26,0
9/12/1950,108.23,108.23,108.23,108.23,0
9/13/1950,108.52,108.52,108.52,108.52,0
9/14/1950,109.48,109.48,109.48,109.48,0
9/15/1950,110.35,110.35,110.35,110.35,0
9/16/1950,110.98,110.98,110.98,110.98,0
9/18/1950,109.28,109.28,109.28,109.28,0
9/19/1950,108.46,108.46,108.46,108.46,0
9/20/1950,107.24,107.24,107.24,107.24,0
9/21/1950,108.22,108.22,108.22,108.22,0
9/22/1950,107.22,107.22,107.22,107.22,0
9/25/1950,104.95,104.95,104.95,104.95,0
9/26/1950,105.52,105.52,105.52,105.52,0
9/27/1950,105.41,105.41,105.41,105.41,0
9/28/1950,103.81,103.81,103.81,103.81,0
9/29/1950,103.58,103.58,103.58,103.58,0
9/30/1950,104.98,104.98,104.98,104.98,0
10/2/1950,103.52,103.52,103.52,103.52,0
10/3/1950,103.65,103.65,103.65,103.65,0
10/4/1950,105.44,105.44,105.44,105.44,0
10/5/1950,107.28,107.28,107.28,107.28,0
10/6/1950,106.54,106.54,106.54,106.54,0
10/7/1950,107.12,107.12,107.12,107.12,0
10/9/1950,105.95,105.95,105.95,105.95,0
10/10/1950,106.21,106.21,106.21,106.21,0
10/11/1950,106.78,106.78,106.78,106.78,0
10/12/1950,105.99,105.99,105.99,105.99,0
10/13/1950,106.5,106.5,106.5,106.5,0
10/14/1950,107.25,107.25,107.25,107.25,0
10/16/1950,107.23,107.23,107.23,107.23,0
10/17/1950,106.72,106.72,106.72,106.72,0
10/18/1950,107.25,107.25,107.25,107.25,0
10/19/1950,107.44,107.44,107.44,107.44,0
10/20/1950,106.78,106.78,106.78,106.78,0
10/21/1950,106.85,106.85,106.85,106.85,0
10/23/1950,106.35,106.35,106.35,106.35,0
10/24/1950,105.97,105.97,105.97,105.97,0
10/25/1950,106.15,106.15,106.15,106.15,0
10/26/1950,106.33,106.33,106.33,106.33,0
10/27/1950,105.88,105.88,105.88,105.88,0
10/28/1950,105.45,105.45,105.45,105.45,0
10/30/1950,105.39,105.39,105.39,105.39,0
10/31/1950,106.16,106.16,106.16,106.16,0
11/1/1950,108.55,108.55,108.55,108.55,0
11/2/1950,111.02,111.02,111.02,111.02,0
11/4/1950,112.72,112.72,112.72,112.72,0
11/6/1950,111.21,111.21,111.21,111.21,0
11/7/1950,110.55,110.55,110.55,110.55,0
11/8/1950,109.49,109.49,109.49,109.49,0
11/9/1950,109.49,109.49,109.49,109.49,0
11/10/1950,110.14,110.14,110.14,110.14,0
11/11/1950,110.18,110.18,110.18,110.18,0
11/13/1950,110.5,110.5,110.5,110.5,0
11/14/1950,111.26,111.26,111.26,111.26,0
11/15/1950,110.64,110.64,110.64,110.64,0
11/16/1950,111.08,111.08,111.08,111.08,0
11/17/1950,111.42,111.42,111.42,111.42,0
11/18/1950,111.22,111.22,111.22,111.22,0
11/20/1950,110.31,110.31,110.31,110.31,0
11/21/1950,109.96,109.96,109.96,109.96,0
11/22/1950,109.91,109.91,109.91,109.91,0
11/24/1950,109.97,109.97,109.97,109.97,0
11/25/1950,111.18,111.18,111.18,111.18,0
11/27/1950,112.93,112.93,112.93,112.93,0
11/28/1950,112.23,112.23,112.23,112.23,0
11/29/1950,111.75,111.75,111.75,111.75,0
11/30/1950,109.75,109.75,109.75,109.75,0
12/1/1950,86.17,101.91,86.17,101.91,0
12/2/1950,109.45,109.45,109.45,109.45,0
12/4/1950,107.03,107.03,107.03,107.03,0
12/5/1950,106.43,106.43,106.43,106.43,0
12/6/1950,106.58,106.58,106.58,106.58,0
12/7/1950,105.94,105.94,105.94,105.94,0
12/8/1950,103.62,103.62,103.62,103.62,0
12/9/1950,103.46,103.46,103.46,103.46,0
12/11/1950,103.78,103.78,103.78,103.78,0
12/12/1950,102.55,102.55,102.55,102.55,0
12/13/1950,101.04,101.04,101.04,101.04,0
12/14/1950,101.15,101.15,101.15,101.15,0
12/15/1950,101.58,101.58,101.58,101.58,0
12/16/1950,102.93,102.93,102.93,102.93,0
12/18/1950,101.42,101.42,101.42,101.42,0
12/19/1950,100.76,100.76,100.76,100.76,0
12/20/1950,100.84,100.84,100.84,100.84,0
12/21/1950,99.49,99.49,99.49,99.49,0
12/22/1950,98.27,98.27,98.27,98.27,0
12/23/1950,99.26,99.26,99.26,99.26,0
12/25/1950,100.42,100.42,100.42,100.42,0
12/26/1950,101.03,101.03,101.03,101.03,0
12/27/1950,101.21,101.21,101.21,101.21,0
12/28/1950,101.91,101.91,101.91,101.91,0
1/4/1951,102.1,102.1,102.1,102.1,0
1/5/1951,102.81,102.81,102.81,102.81,0
1/6/1951,104.3,104.3,104.3,104.3,0
1/8/1951,104.9,104.9,104.9,104.9,0
1/9/1951,106.36,106.36,106.36,106.36,0
1/10/1951,105.79,105.79,105.79,105.79,0
1/11/1951,106.54,106.54,106.54,106.54,0
1/12/1951,108.76,108.76,108.76,108.76,0
1/13/1951,109.98,109.98,109.98,109.98,0
1/16/1951,109.29,109.29,109.29,109.29,0
1/17/1951,108.8,108.8,108.8,108.8,0
1/18/1951,109.23,109.23,109.23,109.23,0
1/19/1951,108.86,108.86,108.86,108.86,0
1/20/1951,108.54,108.54,108.54,108.54,0
1/22/1951,108.22,108.22,108.22,108.22,0
1/23/1951,110.13,110.13,110.13,110.13,0
1/24/1951,110.47,110.47,110.47,110.47,0
1/25/1951,111.08,111.08,111.08,111.08,0
1/26/1951,110.36,110.36,110.36,110.36,0
1/27/1951,109.97,109.97,109.97,109.97,0
1/29/1951,110.56,110.56,110.56,110.56,0
1/30/1951,112.59,112.59,112.59,112.59,0
1/31/1951,115.43,115.43,115.43,115.43,0
2/1/1951,115,115,115,115,0
2/2/1951,117.01,117.01,117.01,117.01,0
2/3/1951,118.59,118.59,118.59,118.59,0
2/5/1951,119.43,119.43,119.43,119.43,0
2/6/1951,119.24,119.24,119.24,119.24,0
2/7/1951,120.47,120.47,120.47,120.47,0
2/8/1951,120.1,120.1,120.1,120.1,0
2/9/1951,118.23,118.23,118.23,118.23,0
2/10/1951,117.81,117.81,117.81,117.81,0
2/12/1951,119.1,119.1,119.1,119.1,0
2/13/1951,119.49,119.49,119.49,119.49,0
2/14/1951,118.31,118.31,118.31,118.31,0
2/16/1951,118.24,118.24,118.24,118.24,0
2/17/1951,118.8,118.8,118.8,118.8,0
2/19/1951,119.8,119.8,119.8,119.8,0
2/20/1951,119.56,119.56,119.56,119.56,0
2/21/1951,119.15,119.15,119.15,119.15,0
2/22/1951,119.86,119.86,119.86,119.86,0
2/23/1951,121.88,121.88,121.88,121.88,0
2/24/1951,122.09,122.09,122.09,122.09,0
2/26/1951,120.75,120.75,120.75,120.75,0
2/27/1951,120.9,120.9,120.9,120.9,0
2/28/1951,121.84,121.84,121.84,121.84,0
3/1/1951,122.71,122.71,122.71,122.71,0
3/2/1951,123.93,123.93,123.93,123.93,0
3/3/1951,125.36,125.36,125.36,125.36,0
3/5/1951,127.89,127.89,127.89,127.89,0
3/6/1951,126.89,126.89,126.89,126.89,0
3/7/1951,128.9,128.9,128.9,128.9,0
3/8/1951,130.55,130.55,130.55,130.55,0
3/9/1951,129.9,129.9,129.9,129.9,0
3/10/1951,130.05,130.05,130.05,130.05,0
3/12/1951,130.14,130.14,130.14,130.14,0
3/13/1951,131.67,131.67,131.67,131.67,0
3/14/1951,132.5,132.5,132.5,132.5,0
3/15/1951,132.91,132.91,132.91,132.91,0
3/16/1951,132.97,132.97,132.97,132.97,0
3/17/1951,132.64,132.64,132.64,132.64,0
3/19/1951,129.75,129.75,129.75,129.75,0
3/20/1951,127.81,127.81,127.81,127.81,0
3/22/1951,125.72,125.72,125.72,125.72,0
3/23/1951,125.95,125.95,125.95,125.95,0
3/24/1951,126.46,126.46,126.46,126.46,0
3/26/1951,125.44,125.44,125.44,125.44,0
3/27/1951,125.07,125.07,125.07,125.07,0
