Date, Open, High, Low, Close
6/2/2020,33450.19,33866.63,33301.29,33825.53
6/1/2020,32906.05,33673.83,32876.55,33303.52
5/29/2020,32041.29,32480.52,31823.8,32424.1
5/28/2020,31827.8,32267.23,31641.77,32200.59
5/27/2020,30793.11,31660.6,30525.68,31605.22
5/26/2020,30864.27,31086.7,30512.14,30609.3
5/22/2020,30822.78,31107.91,30474.88,30672.59
5/21/2020,30904.29,31188.79,30765.32,30932.9
5/20/2020,30159.59,30878.31,30157.75,30818.61
5/19/2020,30450.74,30739.96,30116.82,30196.17
5/18/2020,31248.26,31248.26,29968.45,30028.98
5/15/2020,31296.28,31296.28,30770.48,31097.73
5/14/2020,31466.33,31630.94,31052.65,31122.89
5/13/2020,32841.87,32845.48,31901.92,32008.61
5/12/2020,31342.93,31536.89,30844.66,31371.12
5/11/2020,32030.34,32301.58,31500.87,31561.22
5/8/2020,32083.32,32088.51,31598,31642.7
5/7/2020,31677.69,31705.25,31362.87,31443.38
5/6/2020,31577.63,31970.84,31158.75,31685.75
5/5/2020,32182.9,32264,31403.57,31453.51
5/4/2020,32748.14,32748.14,31632.02,31715.35
4/30/2020,33381.19,33887.25,33354.93,33717.62
4/29/2020,32311.04,32897.59,32171.65,32720.16
4/28/2020,32101.91,32199.91,31661.34,32114.52
4/27/2020,31659.04,32103.7,31651.58,31743.08
4/24/2020,31426.62,31842.24,31278.27,31327.22
4/23/2020,31646.45,31959.02,31292.92,31863.08
4/22/2020,30856.14,31471.14,30578.55,31379.55
4/21/2020,30836.19,30900.12,30378.26,30636.71
4/20/2020,32056.19,32056.47,31490.26,31648
4/17/2020,31656.68,31718.73,30960.94,31588.72
4/16/2020,30095.51,30800.2,30016.17,30602.61
4/15/2020,31277.11,31568.36,30222.07,30379.81
4/13/2020,31195.72,31195.72,30474.15,30690.02
4/9/2020,30571.19,31225.2,30420.22,31159.62
4/8/2020,29701.92,31227.97,29602.94,29893.96
4/7/2020,28898.36,30157.65,28602.31,30067.21
4/3/2020,28623.53,28639.12,27500.79,27590.95
4/1/2020,29505.33,29505.98,28073.43,28265.31
3/31/2020,29294.94,29770.88,28667.36,29468.49
3/30/2020,29226.55,29497.57,28290.99,28440.32
3/27/2020,30747.81,31126.03,29346.99,29815.59
3/26/2020,29073.71,30099.91,28566.34,29946.77
3/25/2020,26499.81,28790.19,26359.91,28535.78
3/24/2020,27056.23,27462.87,25638.9,26674.03
3/23/2020,27608.8,27900.83,25880.83,25981.24
3/20/2020,28460.82,30418.2,27932.67,29915.96
3/19/2020,27773.36,29370.53,26714.46,28288.23
3/18/2020,30968.84,31101.77,28613.05,28869.51
3/17/2020,31611.57,32047.98,30394.94,30579.09
3/16/2020,33103.24,33103.24,31276.3,31390.07
3/13/2020,31214.13,34769.48,29388.97,34103.48
3/12/2020,34472.5,34472.5,32493.1,32778.14
3/11/2020,35468.9,36021.51,35261.92,35697.4
3/9/2020,36950.2,36950.2,35109.18,35634.95
3/6/2020,37613.96,37747.07,37011.09,37576.62
3/5/2020,38604.25,38887.8,38386.68,38470.61
3/4/2020,38715.72,38791.7,37846.1,38409.48
3/3/2020,38480.89,38754.24,38142.3,38623.7
3/2/2020,38910.95,39083.17,37785.99,38144.02
2/28/2020,39087.47,39087.47,38219.97,38297.29
2/27/2020,39947.8,39947.8,39423.27,39745.66
2/26/2020,40194.89,40255.39,39760.39,39888.96
2/25/2020,40497.72,40536,40220.59,40281.2
2/24/2020,41037.01,41037.01,40306.36,40363.23
2/20/2020,41334.96,41399.93,41134.31,41170.12
2/19/2020,41121.51,41357.16,41048.93,41323
2/18/2020,41042.46,41042.46,40610.95,40894.38
2/17/2020,41324.04,41420.34,41030.58,41055.69
2/14/2020,41510.19,41702.36,41183.13,41257.74
2/13/2020,41707.21,41709.3,41338.31,41459.79
2/12/2020,41330.85,41671.86,41330.85,41565.9
2/11/2020,41183.39,41444.34,41179.14,41216.14
2/10/2020,41166.72,41172.06,40798.98,40979.62
2/7/2020,41394.41,41394.41,41073.36,41141.85
2/6/2020,41209.13,41405.43,41113.11,41306.03
2/5/2020,40921.71,41177,40703.32,41142.66
2/4/2020,40178.74,40818.94,40117.46,40789.38
2/3/2020,39701.02,40014.9,39563.07,39872.31
2/1/2020,40753.18,40905.78,39631.24,39735.53
1/31/2020,41146.56,41154.49,40671.01,40723.49
1/30/2020,41380.14,41380.14,40829.91,40913.82
1/29/2020,41131.57,41334.86,41108.19,41198.66
1/28/2020,41299.68,41333.25,40869.75,40966.86
1/27/2020,41510.68,41516.27,41122.48,41155.12
1/24/2020,41377.04,41697.03,41275.6,41613.19
1/23/2020,41191.5,41413.96,41098.91,41386.4
1/22/2020,41467.13,41532.29,41059.04,41115.38
1/21/2020,41487.57,41532.59,41294.3,41323.81
1/20/2020,42263,42273.87,41503.37,41528.91
1/17/2020,41929.02,42063.93,41850.29,41945.37
1/16/2020,41924.74,42059.45,41812.28,41932.56
1/15/2020,41969.86,41969.86,41648.11,41872.73
1/14/2020,41883.09,41994.26,41770.9,41952.63
1/13/2020,41788.21,41899.63,41720.76,41859.69
1/10/2020,41568.2,41775.11,41447.8,41599.72
1/9/2020,41216.67,41482.12,41175.72,41452.35
1/8/2020,40574.83,40866.36,40476.55,40817.74
1/7/2020,40983.04,41230.14,40727.37,40869.47
1/6/2020,41378.34,41378.34,40613.96,40676.63
1/3/2020,41634.51,41636.18,41348.68,41464.61
1/2/2020,41340.27,41649.29,41328.45,41626.64
1/1/2020,41349.36,41443.52,41251.18,41306.02
12/31/2019,41607.49,41607.49,41184.73,41253.74
12/30/2019,41686.27,41714.73,41453.38,41558
12/27/2019,41297.08,41611.27,41264.92,41575.14
12/26/2019,41543.8,41543.8,41132.89,41163.76
12/24/2019,41684.51,41702.98,41423.07,41461.26
12/23/2019,41548.26,41701.62,41474.61,41642.66
12/20/2019,41746.2,41809.96,41636.11,41681.54
12/19/2019,41571.82,41719.29,41456.4,41673.92
12/18/2019,41442.75,41614.77,41358.47,41558.57
12/17/2019,41052.36,41401.65,41005.18,41352.17
12/16/2019,41168.85,41185.03,40917.93,40938.72
12/13/2019,40754.82,41055.8,40736.7,41009.71
12/12/2019,40561.34,40712.65,40490.69,40581.71
12/11/2019,40285.2,40466.13,40135.37,40412.57
12/10/2019,40588.81,40588.81,40208.7,40239.88
12/9/2019,40527.24,40645.63,40336.56,40487.43
12/6/2019,40952.13,40952.13,40337.53,40445.15
12/5/2019,40988.14,41002.41,40720.17,40779.59
12/4/2019,40606.01,40886.87,40475.83,40850.29
12/3/2019,40852.61,40885.03,40554.04,40675.45
12/2/2019,41072.94,41093.99,40707.63,40802.17
11/29/2019,41138.26,41143.22,40664.18,40793.81
11/28/2019,41161.54,41163.79,40996.08,41130.17
11/27/2019,40979.39,41075.76,40848.7,41020.61
11/26/2019,41022.85,41120.28,40710.2,40821.3
11/25/2019,40439.66,40931.71,40393.9,40889.23
11/22/2019,40653.17,40653.17,40276.83,40359.41
11/21/2019,40737.31,40744.85,40534.12,40575.17
11/20/2019,40729.8,40816.38,40575.96,40651.64
11/19/2019,40455.36,40544.13,40290.21,40469.7
11/18/2019,40431.08,40542.4,40221.97,40284.19
11/15/2019,40408.2,40650.06,40308.09,40356.69
11/14/2019,40178.93,40348.61,40026.99,40286.48
11/13/2019,40346.43,40447.17,40061.23,40116.06
11/11/2019,40316.5,40417.44,40150.97,40345.08
11/8/2019,40630.56,40749.33,40263.94,40323.61
11/7/2019,40625.64,40688.27,40421.07,40653.74
11/6/2019,40311.85,40606.91,40037.53,40469.78
11/5/2019,40445.67,40466.55,40053.55,40248.23
11/4/2019,40293.85,40483.21,40186.29,40301.96
11/1/2019,40196.07,40283.3,40014.23,40165.03
10/31/2019,40211.99,40392.22,40054.89,40129.05
10/30/2019,40055.63,40178.12,39805.11,40051.87
10/29/2019,39293.49,39917.01,39254.12,39831.84
10/27/2019,39397.37,39402.23,39180.39,39250.2
10/25/2019,39201.67,39241.61,38718.27,39058.06
10/24/2019,39223.01,39327.15,38840.76,39020.39
10/23/2019,39063.84,39196.67,38866.08,39058.83
10/22/2019,39233.4,39426.47,38924.85,38963.84
10/18/2019,39087.83,39361.06,38963.6,39298.38
10/17/2019,38647.44,39104.69,38557.43,39052.06
10/16/2019,38637.05,38666.38,38416.67,38598.99
10/15/2019,38316.49,38635.19,38238.27,38506.09
10/14/2019,38208.24,38513.69,38066.13,38214.47
10/11/2019,37994.48,38345.41,37737.85,38127.08
10/10/2019,38130.23,38130.23,37802.93,37880.4
10/9/2019,37628.05,38209.84,37415.83,38177.95
10/7/2019,37853.8,37919.47,37480.53,37531.98
10/4/2019,38401.49,38403.54,37633.36,37673.31
10/3/2019,38137.87,38310.93,37957.56,38106.87
10/1/2019,38813.48,38923.78,37929.89,38305.41
9/30/2019,38873.12,38873.12,38401.09,38667.33
9/27/2019,39003.13,39107.37,38782.6,38822.57
9/26/2019,38700.48,39158.07,38676.11,38989.74
9/25/2019,39087.2,39087.2,38510.97,38593.52
9/24/2019,39135.28,39306.37,38913.06,39097.14
9/23/2019,38844,39441.12,38674.04,39090.03
9/20/2019,36214.92,38378.02,36085.74,38014.62
9/19/2019,36613.93,36613.93,35987.8,36093.47
9/18/2019,36621.38,36712.99,36465.92,36563.88
9/17/2019,37169.46,37169.56,36419.09,36481.09
9/16/2019,37204.56,37302.06,37028.94,37123.31
9/13/2019,37175.86,37413.5,37000.09,37384.99
9/12/2019,37330.47,37435.15,37048.67,37104.28
9/11/2019,37251.03,37343.46,37193.57,37270.82
9/9/2019,36969.48,37244.08,36784.47,37145.45
9/6/2019,36785.59,37012.98,36727.66,36981.77
9/5/2019,36821.71,36898.99,36541.88,36644.42
9/4/2019,36575.24,36776.31,36409.54,36724.74
9/3/2019,37181.76,37188.38,36466.01,36562.91
8/30/2019,37222.26,37397.97,36829.81,37332.79
8/29/2019,37381.8,37381.8,36987.35,37068.93
8/28/2019,37655.77,37687.82,37249.19,37451.84
8/27/2019,37658.48,37731.51,37449.69,37641.27
8/26/2019,37363.95,37544.48,36492.65,37494.12
8/23/2019,36387.68,36807.34,36102.35,36701.16
8/22/2019,37087.58,37087.58,36391.35,36472.93
8/21/2019,37298.73,37406.55,37022.52,37060.37
8/20/2019,37441.75,37511.55,37219.9,37328.01
8/19/2019,37485.92,37718.88,37358.49,37402.49
8/16/2019,37383,37444.45,36974.41,37350.33
8/14/2019,37233.5,37473.61,37000.77,37311.53
8/13/2019,37755.16,37755.16,36888.49,36958.16
8/9/2019,37521.3,37807.55,37406.26,37581.91
8/8/2019,36808.01,37405.48,36655.41,37327.36
8/7/2019,37025.27,37104.79,36610.57,36690.5
8/6/2019,36568.03,37241.77,36536.59,36976.85
8/5/2019,36842.17,36844.05,36416.79,36699.84
8/2/2019,36920.11,37375.16,36607.41,37118.22
8/1/2019,37387.18,37387.18,36694.18,37018.32
7/31/2019,37257.55,37576.37,37128.26,37481.12
7/30/2019,37735.54,37950.21,37359.03,37397.24
7/29/2019,38043.22,38043.22,37519.16,37686.37
7/26/2019,37831.18,37978.07,37690.47,37882.79
7/25/2019,37935.02,38169.87,37775.51,37830.98
7/24/2019,37990.23,38102.84,37708.41,37847.65
7/23/2019,38138.56,38217.81,37898.9,37982.74
7/22/2019,38333.52,38333.52,37890.32,38031.13
7/19/2019,39058.73,39058.73,38271.35,38337.01
7/18/2019,39204.47,39204.47,38861.25,38897.46
7/17/2019,39171.1,39284.73,39081.14,39215.64
7/16/2019,38961.86,39173.89,38845.27,39131.04
7/15/2019,39009.95,39023.97,38696.6,38896.71
7/12/2019,38941.1,39021.84,38684.85,38736.23
7/11/2019,38751.62,38892.5,38631.31,38823.11
7/10/2019,38701.99,38854.85,38474.66,38557.04
7/9/2019,38754.47,38814.23,38435.87,38730.82
7/8/2019,39476.38,39476.38,38605.48,38720.57
7/5/2019,39990.4,40032.41,39441.38,39513.39
7/4/2019,39917.65,39979.1,39858.33,39908.06
7/3/2019,39907.57,39934.99,39732.38,39839.25
7/2/2019,39811.68,39838.49,39499.19,39816.48
7/1/2019,39543.73,39764.82,39541.09,39686.5
6/28/2019,39630.52,39675.25,39361.92,39394.64
6/27/2019,39633.97,39817.22,39510.44,39586.41
6/26/2019,39379.13,39674.22,39319.64,39592.08
6/25/2019,39131.94,39490.64,38946.04,39434.94
6/24/2019,39160.23,39300.02,39021.7,39122.96
6/21/2019,39608.25,39617.95,39121.3,39194.49
6/20/2019,39042.96,39639,38934,39601.63
6/19/2019,39176.56,39435.8,38881.05,39112.74
6/18/2019,39056.98,39167.83,38870.96,39046.34
6/17/2019,39514.36,39540.42,38911.49,38960.79
6/14/2019,39452.07,39799.9,39363.45,39452.07
6/13/2019,39679.35,39800.81,39461.27,39741.36
6/12/2019,39974.18,39982.1,39623.53,39756.81
6/11/2019,39900.45,40066.31,39760.02,39950.46
6/10/2019,39787.33,39979.48,39619.97,39784.52
6/7/2019,39581.77,39703.1,39279.47,39615.9
6/6/2019,40136.43,40159.26,39481.15,39529.72
6/4/2019,40196,40312.07,40031.05,40083.54
6/3/2019,39806.86,40308.9,39711.02,40267.62
5/31/2019,39998.91,40122.34,39374.24,39714.2
5/30/2019,39580.28,39911.92,39500.56,39831.97
5/29/2019,39714.27,39767.93,39420.5,39502.05
5/28/2019,39765.64,39828.65,39498.65,39749.73
5/27/2019,39536.23,39821.94,39353.16,39683.29
5/24/2019,39076.28,39476.97,38824.26,39434.72
5/23/2019,39591.77,40124.96,38651.61,38811.39
5/22/2019,39086.21,39249.08,38903.87,39110.21
5/21/2019,39449.45,39571.73,38884.85,38969.8
5/20/2019,38701.18,39412.56,38570.04,39352.67
5/17/2019,37494.42,38001.13,37415.36,37930.77
5/16/2019,37179.13,37518.94,37052.3,37393.48
5/15/2019,37539.05,37559.67,37047.87,37114.88
5/14/2019,37146.58,37572.7,36956.1,37318.53
5/13/2019,37491.3,37583.57,36999.84,37090.82
5/10/2019,37632.36,37721.98,37370.39,37462.99
5/9/2019,37747.91,37780.46,37405.4,37558.91
5/8/2019,38244.18,38248.57,37743.07,37789.13
5/7/2019,38815.46,38835.54,38236.18,38276.63
5/6/2019,38719.33,38719.33,38509.79,38600.34
5/3/2019,39009.55,39172.76,38920.17,38963.26
5/2/2019,39036.51,39189.95,38882.99,38981.43
4/30/2019,39056.92,39105.88,38753.46,39031.55
4/26/2019,38865.83,39103.16,38765.33,39067.33
4/25/2019,39101.78,39262.22,38663.98,38730.86
4/24/2019,38672.63,39095.35,38571,39054.68
4/23/2019,38771.27,38832.61,38518.26,38564.88
4/22/2019,39158.22,39158.22,38585.65,38645.18
4/18/2019,39420.04,39487.45,39083.16,39140.28
4/16/2019,39040.3,39364.34,39038.81,39275.64
4/15/2019,38805.54,38976.58,38780.08,38905.84
4/12/2019,38692.06,38818.87,38554.79,38767.11
4/11/2019,38621.58,38649.98,38460.25,38607.01
4/10/2019,38898.6,38950.45,38542.28,38585.35
4/9/2019,38730.93,38978.99,38598.72,38939.22
4/8/2019,38993.6,39041.25,38520.96,38700.53
4/5/2019,38839.52,38958.6,38701.04,38862.23
4/4/2019,38935.75,38939.35,38581.04,38684.72
4/3/2019,39167.05,39270.14,38826.56,38877.12
4/2/2019,38988.57,39121.69,38846.96,39056.65
4/1/2019,38858.88,39115.57,38808.74,38871.87
3/29/2019,38675,38748.54,38546.68,38672.91
3/28/2019,38208.3,38593.65,38148.44,38545.72
3/27/2019,38372.03,38475.93,38001.34,38132.88
3/26/2019,37886.29,38297.7,37800.08,38233.41
3/25/2019,38016.76,38016.76,37667.4,37808.91
3/22/2019,38452.47,38564.71,38089.36,38164.61
3/20/2019,38433.86,38489.81,38316.21,38386.75
3/19/2019,38218.59,38396.06,38078.23,38363.47
3/18/2019,38132.96,38369.59,37952.1,38095.07
3/15/2019,37760.23,38254.77,37760.23,38024.32
3/14/2019,37840.64,37907.78,37693.69,37754.89
3/13/2019,37608.29,37797.29,37478.87,37752.17
3/12/2019,37249.65,37586.63,37230.85,37535.66
3/11/2019,36741.57,37106.19,36726.39,37054.1
3/8/2019,36753.59,36753.59,36592.93,36671.43
3/7/2019,36744.02,36830.25,36590.88,36725.42
3/6/2019,36544.86,36666.47,36456.82,36636.1
3/5/2019,36141.07,36457.44,35926.94,36442.54
3/1/2019,36018.49,36140.67,35952.41,36063.81
2/28/2019,36025.72,36085.85,35829.15,35867.44
2/27/2019,36138.83,36371.11,35735.33,35905.43
2/26/2019,35975.75,36172.52,35714.16,35973.71
2/25/2019,35983.8,36242.18,35901.06,36213.38
2/22/2019,35906.01,35941.69,35795.79,35871.48
2/21/2019,35837,35983.07,35707.29,35898.35
2/20/2019,35564.93,35797.11,35469.49,35756.26
2/19/2019,35543.24,35776.04,35287.16,35352.61
2/18/2019,35831.18,35912.44,35470.76,35498.44
2/15/2019,35985.68,36022.57,35510.97,35808.95
2/14/2019,36065.08,36109.1,35799.42,35876.22
2/13/2019,36279.63,36375.8,35962.68,36034.11
2/12/2019,36405.72,36465.4,36113.91,36153.62
2/11/2019,36585.5,36588.41,36300.48,36395.03
2/8/2019,36873.59,36885.58,36480.62,36546.48
2/7/2019,37026.56,37172.18,36898.8,36971.09
2/6/2019,36714.54,37005.25,36680.88,36975.23
2/5/2019,36573.04,36727.83,36495.83,36616.81
2/4/2019,36456.22,36622.77,36225.48,36582.74
2/1/2019,36311.74,36778.14,36221.32,36469.43
1/31/2019,35805.51,36278.13,35740.07,36256.69
1/30/2019,35819.67,35850.41,35490.97,35591.25
1/29/2019,35716.72,35734.14,35375.51,35592.5
1/28/2019,36099.62,36124.26,35565.15,35656.7
1/25/2019,36245.77,36474.48,35953.15,36025.54
1/24/2019,36146.55,36258.28,35996.68,36195.1
1/23/2019,36494.12,36521.47,36037.9,36108.47
1/22/2019,36649.92,36650.47,36282.93,36444.64
1/21/2019,36467.12,36701.03,36351.77,36578.96
1/18/2019,36417.58,36469.98,36218.33,36386.61
1/17/2019,36413.6,36468.42,36170.8,36374.08
1/16/2019,36370.74,36462.03,36278.61,36321.29
1/15/2019,35950.08,36349.31,35950.08,36318.33
1/14/2019,36113.27,36124.94,35691.75,35853.56
1/11/2019,36191.87,36214.26,35840.6,36009.84
1/10/2019,36258,36269.31,36070.76,36106.5
1/9/2019,36181.37,36250.54,35863.29,36212.91
1/8/2019,35964.62,36037.35,35753.95,35980.93
1/7/2019,35971.18,36076.95,35809.23,35850.16
1/4/2019,35590.79,35744.2,35382.08,35695.1
1/3/2019,35934.5,35999.66,35475.57,35513.71
1/2/2019,36198.13,36236.7,35734.01,35891.52
1/1/2019,36161.8,36284.04,35888.62,36254.57
12/31/2018,36239.19,36285.46,36033.95,36068.33
12/28/2018,35911.99,36194.78,35911.99,36076.72
12/27/2018,36002.11,36041.24,35781.95,35807.28
12/26/2018,35443.16,35711.26,35010.82,35649.94
12/24/2018,35859.66,35910.67,35423.24,35470.15
12/21/2018,36449.27,36483.49,35694.74,35742.07
12/20/2018,36321.18,36475.52,36202.9,36431.67
12/19/2018,36441.46,36554.99,36381.87,36484.33
12/18/2018,36226.38,36375.38,36046.52,36347.08
12/17/2018,36129.13,36312.31,36123.62,36270.07
12/14/2018,35960.19,36019.02,35813.85,35962.93
12/13/2018,36024.88,36095.56,35794.51,35929.64
12/12/2018,35277.84,35826.58,35167.47,35779.07
12/11/2018,34584.13,35207.33,34426.29,35150.01
12/10/2018,35204.66,35246.97,34915.77,34959.72
12/7/2018,35494.86,35730.05,35378.27,35673.25
12/6/2018,35694.25,35707.23,35266.76,35312.13
12/5/2018,36035.65,36048.65,35777.81,35884.41
12/4/2018,36290.48,36295.84,36036.39,36134.31
12/3/2018,36396.69,36446.16,36099.68,36241
11/30/2018,36304.43,36389.22,36082.97,36194.3
11/29/2018,35997.29,36253.85,35946.24,36170.41
11/28/2018,35635.52,35822.16,35605.34,35716.95
11/27/2018,35394.77,35555.16,35262.97,35513.14
11/26/2018,35118.09,35397.24,34896.07,35354.08
11/22/2018,35282.33,35364.5,34937.98,34981.02
11/21/2018,35492.62,35494.25,35112.49,35199.8
11/20/2018,35730.77,35731.67,35416.18,35474.51
11/19/2018,35647.62,35818.83,35511.1,35774.88
11/16/2018,35398.7,35545.85,35324.37,35457.16
11/15/2018,35145.75,35402,35118.42,35260.54
11/14/2018,35330.14,35351.88,34986.86,35141.99
11/13/2018,34846.19,35187.75,34672.2,35144.49
11/12/2018,35287.49,35333.22,34756.8,34812.99
11/9/2018,35258.13,35287.29,35011.23,35158.55
11/7/2018,35301.88,35302.25,35183.17,35237.68
11/6/2018,35076.24,35196.03,34889.72,34991.91
11/5/2018,35118.62,35123.41,34811.6,34950.92
11/2/2018,34743.95,35190.2,34649.8,35011.65
11/1/2018,34650.63,34679.93,34303.38,34431.97
10/31/2018,33963.09,34463.38,33587.24,34442.05
10/30/2018,34068.92,34176.36,33799.79,33891.13
10/29/2018,33549.88,34154.6,33341.8,34067.4
10/26/2018,33776.8,33776.8,33291.58,33349.31
10/25/2018,33778.6,33838.76,33553.18,33690.09
10/24/2018,34203.7,34300.97,33726.07,34033.96
10/23/2018,33935.88,34073.92,33742.75,33847.23
10/22/2018,34689.39,34748.69,34082.76,34134.38
10/19/2018,34563.29,34563.29,34140.32,34315.63
10/17/2018,35543.38,35605.43,34727.16,34779.58
10/16/2018,35004.33,35215.79,34913.06,35162.48
10/15/2018,34971.83,35008.65,34559.98,34865.1
10/12/2018,34291.92,34808.42,34279.78,34733.58
10/11/2018,34063.82,34325.18,33723.53,34001.15
10/10/2018,34493.21,34858.35,34346.5,34760.89
10/9/2018,34651.82,34711.68,34233.5,34299.47
10/8/2018,34412.36,34636.43,33974.66,34474.38
10/5/2018,35097.99,35118.54,34202.22,34376.99
10/4/2018,35820.53,35820.53,35022.12,35169.16
10/3/2018,36602.85,36602.85,35911.82,35975.63
10/1/2018,36274.25,36616.64,35960.65,36526.14
9/28/2018,36452.74,36551.86,35985.63,36227.14
9/27/2018,36691.93,36711.62,36238.23,36324.17
9/26/2018,36936.64,36938.74,36357.93,36542.27
9/25/2018,36350.25,36705.79,36064.1,36652.06
9/24/2018,36924.72,36945.5,36216.95,36305.02
9/21/2018,37278.89,37489.24,35993.64,36841.6
9/19/2018,37432.93,37530.63,37062.69,37121.22
9/18/2018,37660.19,37745.44,37242.85,37290.67
9/17/2018,38027.81,38027.81,37548.93,37585.51
9/14/2018,37939.29,38125.62,37859.52,38090.64
9/12/2018,37546.42,37752.58,37342,37717.96
9/11/2018,38017.49,38043.27,37361.2,37413.13
9/10/2018,38348.39,38354.52,37882.83,37922.17
9/7/2018,38314.55,38421.56,38067.22,38389.82
9/6/2018,38161.85,38320.96,37912.5,38242.81
9/5/2018,38192.95,38250.61,37774.42,38018.31
9/4/2018,38460.96,38518.56,38098.6,38157.92
9/3/2018,38915.91,38934.35,38270.01,38312.52
8/31/2018,38704.84,38838.45,38562.21,38645.07
8/30/2018,38796.98,38819.06,38581.83,38690.1
8/29/2018,38989.65,38989.65,38679.57,38722.93
8/28/2018,38814.76,38938.91,38760.58,38896.63
8/27/2018,38472.03,38736.88,38416.73,38694.11
8/24/2018,38366.79,38429.5,38172.77,38251.8
8/23/2018,38416.65,38487.63,38227.36,38336.76
8/21/2018,38360.32,38402.96,38213.87,38285.75
8/20/2018,38075.07,38340.69,38050.69,38278.75
8/17/2018,37898.6,38022.32,37840.16,37947.88
8/16/2018,37796.01,37891.92,37634.13,37663.56
8/14/2018,37749.59,37932.4,37689.71,37852
8/13/2018,37693.19,37799.54,37559.26,37644.9
8/10/2018,38050.07,38051.45,37815.75,37869.23
8/9/2018,37994.51,38076.23,37939.28,38024.37
8/8/2018,37756.24,37931.42,37641.4,37887.56
8/7/2018,37849.21,37876.87,37586.88,37665.8
8/6/2018,37714.7,37805.25,37643.29,37691.89
8/3/2018,37327.16,37582.27,37319.61,37556.16
8/2/2018,37529.69,37529.69,37128.99,37165.16
8/1/2018,37643.87,37711.87,37432.91,37521.62
7/31/2018,37534.95,37644.59,37298.75,37606.58
7/30/2018,37491.39,37533.5,37292.45,37494.4
7/27/2018,37253.86,37368.62,37134.88,37336.85
7/26/2018,36928.38,37061.62,36852.53,36984.64
7/25/2018,36928.06,36947.18,36803.15,36858.23
7/24/2018,36859.39,36902.06,36709.72,36825.1
7/23/2018,36501.05,36749.69,36491.83,36718.6
7/20/2018,36377.03,36567.34,36335.61,36496.37
7/19/2018,36509.08,36515.58,36279.33,36351.23
7/18/2018,36722.41,36747.87,36320.92,36373.44
7/17/2018,36390.99,36549.55,36261.78,36519.96
7/16/2018,36658.71,36658.71,36298.94,36323.77
7/13/2018,36635.14,36740.07,36501.61,36541.63
7/12/2018,36424.23,36699.53,36422.08,36548.41
7/11/2018,36299.26,36362.3,36169.7,36265.93
7/10/2018,36068.27,36274.33,36019.63,36239.62
7/9/2018,35835.1,35977.37,35779.72,35934.72
7/6/2018,35543.66,35799.71,35532.21,35657.86
7/5/2018,35703.17,35748.26,35517.79,35574.55
7/4/2018,35385.52,35667.31,35309.67,35645.4
7/3/2018,35344.21,35445.21,35195.63,35378.6
7/2/2018,35545.22,35578.24,35106.57,35264.41
6/29/2018,35128.16,35459.05,35099.65,35423.48
6/28/2018,35207.19,35282.4,34937.15,35037.64
6/27/2018,35543.89,35618.85,35154.21,35217.11
6/26/2018,35355.72,35616.64,35338.09,35490.04
6/25/2018,35783.75,35806.97,35430.11,35470.35
6/22/2018,35428.42,35741.26,35344.49,35689.6
6/21/2018,35644.05,35678.69,35396.97,35432.39
6/20/2018,35329.61,35571.37,35329.51,35547.33
6/19/2018,35552.47,35552.47,35249.06,35286.74
6/18/2018,35698.43,35721.55,35518.73,35548.26
6/15/2018,35656.26,35675.2,35419.68,35622.14
6/14/2018,35743.1,35749.88,35488.55,35599.82
6/13/2018,35835.44,35877.41,35715.96,35739.16
6/12/2018,35525.3,35743.08,35479.07,35692.52
6/11/2018,35472.59,35704.84,35444.49,35483.47
6/8/2018,35406.47,35484.94,35260,35443.67
6/7/2018,35278.38,35628.49,35278.38,35463.08
6/6/2018,34932.49,35230.54,34896.37,35178.88
6/5/2018,35029.45,35073.12,34784.68,34903.21
6/4/2018,35503.24,35555.59,34982.25,35011.89
6/1/2018,35373.98,35438.22,35177.35,35227.26
5/31/2018,35083.81,35416.03,34926.08,35322.38
5/30/2018,34876.13,35017.45,34735.11,34906.11
5/29/2018,35213.14,35234.14,34922.18,34949.24
5/28/2018,35074.32,35240.96,35006.5,35165.48
5/25/2018,34753.47,35017.93,34700.52,34924.87
5/24/2018,34404.14,34741.46,34367.83,34663.11
5/23/2018,34656.63,34668.47,34302.89,34344.91
5/22/2018,34601.49,34754.6,34550.22,34651.24
5/21/2018,34873.16,34973.95,34593.82,34616.13
5/18/2018,35143.59,35163.11,34821.62,34848.3
5/17/2018,35483.62,35510.01,35087.82,35149.12
5/16/2018,35452.35,35543.89,35241.63,35387.88
5/15/2018,35537.85,35993.53,35497.92,35543.94
5/14/2018,35555.83,35642.72,35456.56,35556.71
5/11/2018,35287.99,35596.15,35262.06,35535.79
5/10/2018,35353.96,35500.76,35203.85,35246.27
5/9/2018,35198.08,35404.83,35134.2,35319.35
5/8/2018,35349.85,35388.87,35136.01,35216.32
5/7/2018,34983.59,35259.81,34977.74,35208.14
5/4/2018,35144.96,35206.55,34847.61,34915.38
5/3/2018,35257.31,35257.31,35020.08,35103.14
5/2/2018,35328.91,35357.15,35072.42,35176.42
4/30/2018,35021.2,35213.3,35004,35160.36
4/27/2018,34747.04,35065.37,34744.73,34969.7
4/26/2018,34532.95,34747.97,34505.62,34713.6
4/25/2018,34593.17,34631.27,34400.56,34501.27
4/24/2018,34491.38,34706.71,34465.49,34616.64
4/23/2018,34493.69,34663.95,34259.27,34450.77
