Date, Open, High, Low, Close
06/14/90, 1503.0, 1503.3, 1503.3, 1503.0
06/13/90, 1510.5, 1510.1, 1510.1, 1510.5
06/12/90, 1501.5, 1500.7, 1500.7, 1501.5
06/08/90, 1503.8, 1504.0, 1504.0, 1503.8
06/07/90, 1509.2, 1508.8, 1508.8, 1509.2
06/06/90, 1526.9, 1527.3, 1527.3, 1526.9
06/05/90, 1528.8, 1528.4, 1528.4, 1528.8
06/04/90, 1524.9, 1524.9, 1524.9, 1524.9
06/01/90, 1513.8, 1512.1, 1512.1, 1513.8
05/31/90, 1511.7, 1511.6, 1511.6, 1511.7
05/30/90, 1499.5, 1499.7, 1499.7, 1499.5
05/29/90, 1495.0, 1495.0, 1495.0, 1495.0
05/28/90, 1485.2, 1483.4, 1483.4, 1485.2
05/25/90, 1479.8, 1479.7, 1479.7, 1479.8
05/24/90, 1471.6, 1471.6, 1471.6, 1471.6
05/23/90, 1473.9, 1473.9, 1473.9, 1473.9
05/22/90, 1465.4, 1465.6, 1465.6, 1465.4
05/21/90, 1458.0, 1458.0, 1458.0, 1458.0
05/18/90, 1478.1, 1476.7, 1476.7, 1478.1
05/17/90, 1481.5, 1480.7, 1480.7, 1481.5
05/16/90, 1493.8, 1494.5, 1494.5, 1493.8
05/15/90, 1507.8, 1507.8, 1507.8, 1507.8
05/14/90, 1517.2, 1516.8, 1516.8, 1517.2
05/11/90, 1484.6, 1484.6, 1484.6, 1484.6
05/10/90, 1474.6, 1473.6, 1473.6, 1474.6
05/09/90, 1477.9, 1476.6, 1476.6, 1477.9
05/08/90, 1477.1, 1476.5, 1476.5, 1477.1
05/07/90, 1478.0, 1476.9, 1476.9, 1478.0
05/04/90, 1461.3, 1460.8, 1460.8, 1461.3
05/03/90, 1467.9, 1467.5, 1467.5, 1467.9
05/02/90, 1462.8, 1462.8, 1462.8, 1462.8
05/01/90, 1440.7, 1440.7, 1440.7, 1440.7
04/30/90, 1434.5, 1432.9, 1432.9, 1434.5
04/27/90, 1456.4, 1456.4, 1456.4, 1456.4
04/26/90, 1462.5, 1462.4, 1462.4, 1462.5
04/24/90, 1467.2, 1468.1, 1468.1, 1467.2
04/23/90, 1483.4, 1484.1, 1484.1, 1483.4
04/20/90, 1492.3, 1491.4, 1491.4, 1492.3
04/19/90, 1495.3, 1495.0, 1495.0, 1495.3
04/18/90, 1501.3, 1501.2, 1501.2, 1501.3
04/17/90, 1499.3, 1500.0, 1500.0, 1499.3
04/12/90, 1498.3, 1498.3, 1498.3, 1498.3
04/11/90, 1505.8, 1505.8, 1505.8, 1505.8
04/10/90, 1511.0, 1513.0, 1513.0, 1511.0
04/09/90, 1528.2, 1513.0, 1513.0, 1528.2
04/06/90, 1513.0, 1513.0, 1513.0, 1513.0
04/05/90, 1505.7, 1505.7, 1505.7, 1505.7
04/04/90, 1516.9, 1516.9, 1516.9, 1516.9
04/03/90, 1505.4, 1507.1, 1507.1, 1505.4
04/02/90, 1507.1, 1507.1, 1507.1, 1507.1
03/30/90, 1535.8, 1534.8, 1534.8, 1535.8
03/29/90, 1547.0, 1545.8, 1545.8, 1547.0
03/28/90, 1556.6, 1556.0, 1556.0, 1556.6
03/27/90, 1558.7, 1558.4, 1558.4, 1558.7
03/26/90, 1567.3, 1567.5, 1567.5, 1567.3
03/23/90, 1567.4, 1567.5, 1567.5, 1567.4
03/22/90, 1566.7, 1566.7, 1566.7, 1566.7
03/21/90, 1587.7, 1588.6, 1588.6, 1587.7
03/20/90, 1596.0, 1596.0, 1596.0, 1596.0
03/19/90, 1598.9, 1594.7, 1594.7, 1598.9
03/16/90, 1584.5, 1584.5, 1584.5, 1584.5
03/15/90, 1572.7, 1572.7, 1572.7, 1572.7
03/14/90, 1558.6, 1558.7, 1558.7, 1558.6
03/13/90, 1560.6, 1560.5, 1560.5, 1560.6
03/12/90, 1571.0, 1571.0, 1571.0, 1571.0
03/09/90, 1579.2, 1579.2, 1579.2, 1579.2
03/08/90, 1570.5, 1570.5, 1570.5, 1570.5
03/07/90, 1583.1, 1503.1, 1503.1, 1583.1
03/06/90, 1580.4, 1500.4, 1500.4, 1580.4
03/05/90, 1581.3, 1501.3, 1501.3, 1581.3
03/02/90, 1568.2, 1567.7, 1567.7, 1568.2
03/01/90, 1570.4, 1570.4, 1570.4, 1570.4
02/28/90, 1573.0, 1574.8, 1574.8, 1573.0
02/27/90, 1570.4, 1570.4, 1570.4, 1570.4
02/26/90, 1546.2, 1545.6, 1545.6, 1546.2
02/23/90, 1581.0, 1580.9, 1580.9, 1581.0
02/22/90, 1609.0, 1609.0, 1609.0, 1609.0
02/21/90, 1624.2, 1629.9, 1629.9, 1624.2
02/20/90, 1630.4, 1629.9, 1629.9, 1630.4
02/19/90, 1645.9, 1645.9, 1645.9, 1645.9
02/16/90, 1641.5, 1641.2, 1641.2, 1641.5
02/15/90, 1638.5, 1638.6, 1638.6, 1638.5
02/14/90, 1636.6, 1635.3, 1635.3, 1636.6
02/13/90, 1628.2, 1628.0, 1628.0, 1628.2
02/12/90, 1623.4, 1623.4, 1623.4, 1623.4
02/09/90, 1630.6, 1648.4, 1648.4, 1630.6
02/08/90, 1648.5, 1648.4, 1648.4, 1648.5
02/07/90, 1645.6, 1645.6, 1645.6, 1645.6
02/06/90, 1668.5, 1668.5, 1668.5, 1668.5
02/05/90, 1666.6, 1667.5, 1667.5, 1666.6
